IDJwb,IDPSJ,questions,answerKeys,answer,raw_grade,max_grade,grade,labela,label
546,09,"Jelaskan perbedaan populasi, ekosistem, dan komunitas. Dan berilah masing-masing contohnya","1. populasi adalah kumpulan individu sejenis yang hidup dan berinteraksi di tempat tertentu, contohnya sekumpulan kambing di padang rumput; ; 2. komunitas adalah kumpulan berbagai mahkluk hidup yang berinteraksi dan hidup di area tertentu, contohnya seluruh organisme yang ada di sawah: padi, tikus, belalang; ; 3. ekosistem adalah interaksi antar mahkluk hidup di suatu wilayah dengan lingkungannya yang saling memengaruhi, contohnya ekosistem danau yang terdiri atas organisme dan komponennya",1.Populasi adalah sekelompok hewan yang hidup di tempat yang sama.; 2.Komunitas adalah gabungan dari berbagai populasi.; 3.Ekosistem adalah hubungan antara hewan dan elemen lain di lingkungannya.,6,10.00,6.00,C,3
547,09,"Jelaskan perbedaan populasi, ekosistem, dan komunitas. Dan berilah masing-masing contohnya","1. populasi adalah kumpulan individu sejenis yang hidup dan berinteraksi di tempat tertentu, contohnya sekumpulan kambing di padang rumput; ; 2. komunitas adalah kumpulan berbagai mahkluk hidup yang berinteraksi dan hidup di area tertentu, contohnya seluruh organisme yang ada di sawah: padi, tikus, belalang; ; 3. ekosistem adalah interaksi antar mahkluk hidup di suatu wilayah dengan lingkungannya yang saling memengaruhi, contohnya ekosistem danau yang terdiri atas organisme dan komponennya",1.Populasi merupakan kumpulan hewan atau manusia di satu daerah.; 2.Komunitas adalah kelompok makhluk hidup dan elemen lingkungan seperti tanah.; 3.Ekosistem melibatkan hubungan antara makhluk hidup dan unsur tak hidup di habitatnya.,4,10.00,4.00,D,2
548,09,"Jelaskan perbedaan populasi, ekosistem, dan komunitas. Dan berilah masing-masing contohnya","1. populasi adalah kumpulan individu sejenis yang hidup dan berinteraksi di tempat tertentu, contohnya sekumpulan kambing di padang rumput; ; 2. komunitas adalah kumpulan berbagai mahkluk hidup yang berinteraksi dan hidup di area tertentu, contohnya seluruh organisme yang ada di sawah: padi, tikus, belalang; ; 3. ekosistem adalah interaksi antar mahkluk hidup di suatu wilayah dengan lingkungannya yang saling memengaruhi, contohnya ekosistem danau yang terdiri atas organisme dan komponennya","1.POPULASI ADALAH KUMPULAN INDIVIDU YANG PADA TEMPAT TERTENTU; 2.Komunitas adalah kumpulan makhluk hidup beserta komponen lingkungan seperti tanah.; 3.Ekosistem adalah gabungan lengkap dari berbagai makhluk hidup dan lingkungan, menciptakan interaksi yang saling bergantung.",4,10.00,4.00,D,2
549,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","1. Menggunakan magnet: serbuk besi memiliki sifat magnetis, jadi magnet dapat memisahkan besi dari pasir dan garam.; 2. Penyerapan: air dan garam dilarutkan di dalam air.; 3. Filtrasi: menggunakan corong kecil untuk memisahkan pasir dan air garam.; 4. Rekristalisasi: melakukan pemanasan secara perlahan agar air garam dapat menguap dan kembali jadi garam.",43,50.00,8.60,A,5
550,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","1. Pertama tama kita larutkan terlebih dahulu campuran garam, pasir dan serbuk besi; 2. Kemudian pisahkan garam dari larutan tersebut dengan cara destilasi. dengan memanaskan larutan.; 3. Uap yang dihasilkan pada saat destilasi akan mengkristal. Hasil dari kristalisasi tersebutlah garam yang telah dipisahkan dari pasir dan serbuk besi; 4. Lalu, untuk memisahkan pasir dan sebuk besi, menggunakan penyaringan. Pasir dan serbuk besi memiliki ukuran komponen yang berbeda jadi menggunakan teknik filtrasi ( penyaringan ); 5. Apabila masih ditemukan pasir pada tahap penyaringan pasir dan serbuk besi, maka digunakan magnet untuk mengangkat dan memisahkan serbuk besi dari pasir. Serbuk besi memiliki sifat magnetik, jadi dapat ditarik oleh magnet",45,50.00,9.00,A,5
551,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","1. Magnet; tahap yang pertama itu magnet yaitu digunakan untuk memisahkan serbuk besi dengan cara menaruh magnet di atas campuran dan sehingga serbuk besi akan keangkat dan ketarik oleh magnet; ; 2. Penyaringan; tahan yang kedua yaitu penyaringan dengan cara menuangkan pasir dan garam ke dalam saringan, sebelum di tuang saringan bagian bawahnya di lapiskan dengan kain kasa sehingga ketika di saring yang jatuh hanya garam dan pasir akan di atas kain kasa; ; 3. Evaporasi; tahap yang terakhir yaitu evaporasi, garam yang telah disaring di letakkan dalam wadah lalu di beri air sedikit dan ditutup. lalu ditunggu untuk beberapa hari dan jadilah garam dalam bentuk butir butiran",35,50.00,7.00,B,4
552,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","cara untuk memisahkan serbuk besi, pasir dan garam adalah dengan cara; 1. gunakan magnet untuk mengambil/memisahkan serbuk besi dari pasir dan garam; 2. gunakan cara filterasi/penyaringan untuk memisahkan pasir dari serbuk besi dan garam; 3. gunakan cara evaporasi/pengupan untuk memisahkan garam dari pasir dan serbuk besi.",35,50.00,7.00,B,4
553,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah adalah yang pertama menggunakan magnet sehingga serbuk besi dapat dipisahkan dari pasir dan garam, yang kedua menggunakan air sehingga pasir dapat terpisah dari garam",40,50.00,8.00,B,4
554,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",-mendekatkan magnet ke pasir dapat memisahkan serbuk besi dengan pasir; - memisahkan garam dengan pasir menggunakan air lalu dicampur garam lalu dipisahkan dengan cara disaring,45,50.00,9.00,A,5
555,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",Tahap-tahapan nya antara lain :; 1) Langkah pertama adalah PELARUTAN; 2) Kemudian DESTILASI (PENGUAPAN) untuk mengambil serbuk;   garam; 3) Setelah itu melakukan proses KRISTALISASI; 4) Selanjutnya melalui proses FILTRASI; 5) Yang terakhir yaitu PEMISAHAN MAGNETIK,45,50.00,9.00,A,5
556,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","1. Magnetis untuk mengambil serbuk besi dari pasir dan garam; 2. Pasir dan garam diberi air lalu disaring (filtrasi) sehingga larutan terpisah; 3. Evaporasi, air menguap dan garam mengkristal",50,50.00,10.00,A,5
557,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",Magnetis dapat memisahkan serbuk besi; Dekantasi > larutan garam & pasir > pasir; Evaporasi & kristalisasi > garam,40,50.00,8.00,B,4
558,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",Pelarutan; Filtrasi; Kristalisasi; Penyaringan; Endapan; Pemisahan magnetik,40,50.00,8.00,B,4
559,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",besi pasir dan garam bisa dipisahkan dengan cara menggunakan bahan yang mengandung magnet untuk memisahkan besih dengan pasir dan garam. lalu untuk memisahkan pasir dengan garam kita bisa menggunakan bahan yang mengandung magnet lebih kuat untuk memisahkan pasir dari garam,30,50.00,6.00,C,3
560,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Untuk memisahkan suatu campuran serbuk besi, pasir, dan garam sehingga besi, pasir dan garam yang terpisah yaitu",5,50.00,1.00,E,1
561,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Tahapan yang pertama adalah menggunakan metode evaporasi atau penguapan. Setelah itu, tambahkan air ke campuran tersebut, lalu dapat melakukan proses penyulingan. Setelah melakukan semua proses tersebut akan didapatkan besi, pasir, dan garam yang sudah terpisah. Campuran sendiri merupakan 2 zat atau lebih yang disatukan seperti serbuk besi, pasir, dan garam yang disatukan seperti pada soal.",35,50.00,7.00,B,4
562,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","mendistilasikannya. Sehingga besi, pasir dan garam dapat terpisah",30,50.00,6.00,C,3
563,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","jika serbuk besi psair dan garam tergabung menjadi satu, untuk memisahkan nya dapat dngan cara menaruh ditempat yang luas agar memisahkan nya lebih gampang. seperti dimeja belajar; atau bisa memisahkan serbuk besi pasir dam garam dengan cara menaruh diair lalu disaring",30,50.00,6.00,C,3
564,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Tahapan-tahapan dalam memisahkan suatu campuran yang terdiri dari serbuki besi, pasir, dan garam sehingga didapatkan besi, pasir dan garam yang terpisah:; ; a. Pelarutan; b. Filtrasi; c. Kristalisasi; d. Penyaringan,; e. Endapan; f. Pemisahan magnetik",40,50.00,8.00,B,4
565,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Magnetis = proses mengambil besi dari pasir dan garam, pasir dan garam diberi air kemudian disaring (filtrasi) sehingga larutan terpisah.; Evaporasi = air kemudian menguap dan garam mengkristal.",45,50.00,9.00,A,5
566,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","pengendapan, magnetis, pemisahan, penyaringan",35,50.00,7.00,B,4
567,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Pelarutan, Filtrasi, Kristalisasi, Penyaringan, Endapan, Pemisahan magnetis",40,50.00,8.00,B,4
568,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",Permata pengedepan yang kedua penyaringan yang ketiga pemisahan magnetig,35,50.00,7.00,B,4
569,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","magnet untuk memisahkan serbuk besi dan pasir; garam dapat dilarutkan di dalam air lalu di saring atau filterasi dari pasir, setelah itu di uapkan/evaporasi untuk mendapatkan garam kembali.",45,50.00,9.00,A,5
570,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","dengan mencampur besi,pasir dan garam lalu kita akan mencampur mereka dengan air biasa supaya mereka tercampur rata abis itu kita akan misah mereka dengan hati-hati supaya terpisah dengan bagus",30,50.00,6.00,C,3
571,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Tahapan tahapan dalam memisahkan suatu campuran, yang terdiri dari serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah adalah dengan cara:; 1. pelarutan; 2. filtralisasi; 3. kristalisasi; 4. penguapan; 5. endapan; 6. pemisahan magnetik",40,50.00,8.00,B,4
572,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","-Filtrasi; -Pelarutan; -pengekstrakan; -dan magnetisasi,Cara memisahkan nya kita akan menggunakan teknik magnetinasi yaitu dengan cara menggunakan magnet untuk memisahkan besi dari pasir dan garam.",35,50.00,7.00,B,4
573,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam :; 1. Magnetis; Manget didekatkan dengan campuran tersebut, dengan itu kita dapat mendapatkan serbuk besi secara terpisah.; 2. Filtrasi; Sebelum dilakukannya filtarsi pasir dan garam dicampurkan dengan air. Lalu garam dilarutkan dalam air. Setelah itu dilakukannya Filtrasi agar dapat dipisahkan antara air garam dengan pasir.; 3. Kristalisasi; Kristalisasi dilakukan pada air garam,kristalisasi dapat dilakukan dengan memanaskan air garam diatas kompor dan ditunggu hingga mengasilkan garam.; Dengan itu kita dapat menghasilkan garam,serbuk besi dan pasir secara terpisah.",50,50.00,10.00,A,5
574,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Untuk memisahkan serbuk besi, pasir, dan garam membedakan antara 3 jenis itu sehingga dapat terpisahkan antara serbuk besi, pasir, dan garam terpisahkan dalam suatu campuran.",10,50.00,2.00,E,1
575,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",pertama melakukan magnetius agar serbuk besi terangkat; lalu lakukan filterasi dengan mencampurkan air kedalam pasir dan garam agar menjadi larutan garam dan pasir akan tersaring dari filterasi; terakhir lalukan evaporasi dengan mendidihkan larutan garam hingga air menguap dan garam akan mengkristal dan menjadi kerak garam,50,50.00,10.00,A,5
576,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Serbuk besi dapat dipisahkan dengan magnet.; Garam dapat dilarutkan dalam air dan disaring/filtrasi dari pasir, lalu diuapkan/evaporasi untuk mendapatkan garam kembali.",50,50.00,10.00,A,5
577,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Pelarutan,filtrasi,kristalisasi,penyaringan,endapan,penarikan magnet",45,50.00,9.00,A,5
578,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",magnet untuk memisahkan serbuk besi dan pasir; garam dapat dilarutkan dalam air dan disaring atau filterasi dari pasir lalu diuapkan/evaporasi untuk mendapatkan garam kembali,50,50.00,10.00,A,5
579,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",1.Penarikan; 2.pemisahan; 3.magnetik,10,50.00,2.00,E,1
580,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ","Jadi tahap-tahapan yang akan dilakukan untuk memisahkan camouran serbuk besi, pasir dan garam yaitu:; 1. pertama akan dilakukan proses penglarutan.; 2. kedua dilanjutkan filtrasi.; 3. ketiga dilakukannya kristalisasi.; 4. keempat setelah melalui proses kristalisasi akan dilanjutkan proses penguapan.; 5. setelah itu dilakukannya proses pengendapan.; 6. dan akhirnya dilakukan yaitu tahap pemisahan magnetis untuk memisahsakan serbuk besi.",45,50.00,9.00,A,5
581,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",1. Filtrasi; 2. Evaporasi; 3. Magnetik,35,50.00,7.00,B,4
582,10,"Jelaskan tahapan untuk memisahkan suatu campuran yang terdiri serbuk besi, pasir dan garam sehingga didapatkan besi, pasir dan garam yang terpisah!!","""Tahapan untuk memisahkan campuran serbuk besi, pasir, dan garam:;  1. Magnetis: Untuk memisahkan besi dari garam dan pasir.;  2. Filtrasi: Pasir dan garam diberi air lalu disaring untuk memisahkan pasir dari garam.;  3. Evaporasi: Larutan garam akan dipanaskan sehingga air pada larutan garam menguap dan garam akan mengkristal.""        ",1.,0,50.00,0.00,E,1
